uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc,url,junkipedia_url,format,platform,title,content,media,published_at,created_at,engagement,channel_name,handle,channel_url,profile_image,bio,transcript_text,channel_uid
oCbXNNuRyLA,"ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.
  
 

  Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.
  
 

  Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn more about lubricants:
  https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants
  
 

  Explore our advanced biofuels technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels
  
 

  Discover how we are transforming transportation:
  https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.
  
 

  Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.
  
 

  Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 
  
 

  Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1
  
 

  Learn more about lubricants:
  https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants
  
 

  Explore our advanced biofuels technology:
  https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels
  
 

  Discover how we are transforming transportation:
  https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation
  
 

  Follow ExxonMobil for the latest updates on advancing climate solutions:
  LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
  Twitter: https://twitter.com/exxonmobil 
  Instagram: https://www.instagram.com/exxonmobil/ 
  Facebook: https://www.facebook.com/ExxonMobil/",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.youtube.com/watch?v=oCbXNNuRyLA,https://www.junkipedia.org/posts/151693189,video,YouTube,Inside Toyota Gazoo Racing | ExxonMobil,"ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.

Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.

Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 

Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1

Learn more about lubricants:
https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants

Explore our advanced biofuels technology:
https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels

Discover how we are transforming transportation:
https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation

Follow ExxonMobil for the latest updates on advancing climate solutions:
LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
Twitter: https://twitter.com/exxonmobil 
Instagram: https://www.instagram.com/exxonmobil/ 
Facebook: https://www.facebook.com/ExxonMobil/ExxonMobil is a sponsor and technical partner of Toyota Gazoo Racing (TGR), one of the top racing teams in the World Rally Championship. We provide TGR with bespoke lubricants that drive top-level performance, and we also get the unique opportunity to test formulations that inform our commercial products.

Learn how ExxonMobil and TGR work together to win races and how lubricants are fundamental in and out of the circuit.

Listen in as Jose Alberto Gomez, senior researcher at ExxonMobil, explains how his team used lubricants for Toyota Gazoo Racing, resulting in three championships wins in 2022. 

Subscribe now: https://www.youtube.com/user/exxonmobil?sub_confirmation=1

Learn more about lubricants:
https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/nine-things-about-lubricants

Explore our advanced biofuels technology:
https://lowcarbon.exxonmobil.com/lower-carbon-technology/advanced-biofuels

Discover how we are transforming transportation:
https://corporate.exxonmobil.com/what-we-do/lower-emission-transportation

Follow ExxonMobil for the latest updates on advancing climate solutions:
LinkedIn: https://www.linkedin.com/company/exxonmobil/ 
Twitter: https://twitter.com/exxonmobil 
Instagram: https://www.instagram.com/exxonmobil/ 
Facebook: https://www.facebook.com/ExxonMobil/",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0pHOUJBPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d38264898707971888dd7e08d2045960c5810c45/post-2958952-151693189-thumbnail,2023-09-12T15:46:34Z,2023-09-12T16:13:18Z,7233,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
1703026473261469761,"So much more goes into winning a car race than simply ""going fast.""
  
 

  When the @OfficialWRC mandated a switch to #biofuels, we developed and supplied @TGR_WRC with a game-changing formula in record time. 🏆🏆🏆 
  
 

  Here's how.
  
 

  https://t.co/5E07vS5bzT https://t.co/sOROUAomYX",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1703026473261469761,https://www.junkipedia.org/posts/153920691,video,Twitter,NA,"So much more goes into winning a car race than simply ""going fast.""

When the @OfficialWRC mandated a switch to #biofuels, we developed and supplied @TGR_WRC with a game-changing formula in record time. 🏆🏆🏆 

Here's how.

https://t.co/5E07vS5bzT https://t.co/sOROUAomYX",https://pbs.twimg.com/ext_tw_video_thumb/1703026399399825408/pu/img/r7A4MhZ31G9ex4UF.jpg,2023-09-16T12:42:06Z,2023-09-21T18:10:23Z,5226,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1704894158895214837,Please join us in thanking our 2023 #PowerPlayAwards panel of judges for evaluating this year’s nominees! #WomenInLNG #DiversityInLNG https://t.co/AjDZIwBQpj,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/ExxonMobil_LNG/status/1704894158895214837,https://www.junkipedia.org/posts/171018901,photo,Twitter,NA,Please join us in thanking our 2023 #PowerPlayAwards panel of judges for evaluating this year’s nominees! #WomenInLNG #DiversityInLNG https://t.co/AjDZIwBQpj,https://pbs.twimg.com/media/F6kALUNXYAA8mN1.jpg,2023-09-21T16:23:37Z,2023-11-19T00:39:24Z,154,ExxonMobil Nat Gas,NA,NA,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0RGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b96e4b195a0e9d600bf206df0774ac73940798a9/Sch1Qi3y_normal.jpg,NA,NA,XOM_NatGas
1707032700995948622,"Let's deliver industry with low emissions. 
  We're developing emission reducing technologies in our operations and deploying them with businesses like yours, too. 
  Learn more: https://t.co/231FcANlwg https://t.co/LResTv5xCM",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1707032700995948622,https://www.junkipedia.org/posts/155368221,video,Twitter,NA,"Let's deliver industry with low emissions. 
We're developing emission reducing technologies in our operations and deploying them with businesses like yours, too. 
Learn more: https://t.co/231FcANlwg https://t.co/LResTv5xCM",https://pbs.twimg.com/ext_tw_video_thumb/1707032633375379456/pu/img/2AQ6r7bTky3CTwpz.jpg,2023-09-27T14:01:25Z,2023-09-27T18:18:25Z,4937,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1706564341623898511,"ExxonMobil's Fluids enable crop protection products that help address society's need for better farm yields and food quality. Learn about the newest addition to our portfolio here. https://t.co/60sgmjr4Aa
  
 

  #agriculture #cropyields https://t.co/d24uvPmjWV",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://twitter.com/XOM_Chemical/status/1706564341623898511,https://www.junkipedia.org/posts/155439220,video,Twitter,NA,"ExxonMobil's Fluids enable crop protection products that help address society's need for better farm yields and food quality. Learn about the newest addition to our portfolio here. https://t.co/60sgmjr4Aa

#agriculture #cropyields https://t.co/d24uvPmjWV",https://pbs.twimg.com/ext_tw_video_thumb/1706564278487023616/pu/img/AjEFl_ObJf3TEU-B.jpg,2023-09-26T07:00:20Z,2023-09-27T20:10:11Z,230,ExxonMobil Chemical,XOM_Chemical,https://www.twitter.com/XOM_Chemical,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTTF2SFFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43875f491fc61adea5960e8b30f37e65e760fc8b/8Ykeh1ir_normal.jpg,"We provide the building blocks for products that make life better. For direct inquiries, please go to https://t.co/V8Lmr0l6yT
RT ≠ Endorsements",NA,XOM_Chemical
1707115393825817064,"With 189 nominations from 121 companies and 36 countries, the annual #PowerPlayAwards drew in tremendous support once again. Discover background information on the entire process in the @Gastechevent 2023 Show Daily on page 13: https://t.co/M8WlGqu2z6. https://t.co/eSaxqn8MN4",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/ExxonMobil_LNG/status/1707115393825817064,https://www.junkipedia.org/posts/155543446,photo,Twitter,NA,"With 189 nominations from 121 companies and 36 countries, the annual #PowerPlayAwards drew in tremendous support once again. Discover background information on the entire process in the @Gastechevent 2023 Show Daily on page 13: https://t.co/M8WlGqu2z6. https://t.co/eSaxqn8MN4",https://pbs.twimg.com/media/F7DkVJkXkAAfgHF.jpg,2023-09-27T19:30:01Z,2023-09-27T23:45:51Z,174,ExxonMobil LNG,ExxonMobil_LNG,https://www.twitter.com/ExxonMobil_LNG,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSU5mSEFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea9a0f30711353836559f9aca8bc9f8296d0c292/Sch1Qi3y_normal.jpg,"The official Twitter page of ExxonMobil LNG. Retweets, mentions and links are not endorsements.",NA,ExxonMobil_LNG
1707436676325261580,"What are Andrew Barry’s key takeaways, memorable moments and last thoughts from @Gastechevents 2023? Read his response on page 14: https://t.co/RSqpHot84q. https://t.co/vfWgRnTPtK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/ExxonMobil_LNG/status/1707436676325261580,https://www.junkipedia.org/posts/155764947,photo,Twitter,NA,"What are Andrew Barry’s key takeaways, memorable moments and last thoughts from @Gastechevents 2023? Read his response on page 14: https://t.co/RSqpHot84q. https://t.co/vfWgRnTPtK",https://pbs.twimg.com/media/F7IIjG-XYAAbQaL.jpg,2023-09-28T16:46:40Z,2023-09-28T18:33:36Z,162,ExxonMobil LNG,ExxonMobil_LNG,https://www.twitter.com/ExxonMobil_LNG,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSU5mSEFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea9a0f30711353836559f9aca8bc9f8296d0c292/Sch1Qi3y_normal.jpg,"The official Twitter page of ExxonMobil LNG. Retweets, mentions and links are not endorsements.",NA,ExxonMobil_LNG
1707787319351095556,Gain further understanding on our #LNG-export project in Mozambique in this article by @BNNBloomberg: https://t.co/UYLsA9F7MW. https://t.co/BYyzzGY0ZU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://twitter.com/ExxonMobil_LNG/status/1707787319351095556,https://www.junkipedia.org/posts/156037232,photo,Twitter,NA,Gain further understanding on our #LNG-export project in Mozambique in this article by @BNNBloomberg: https://t.co/UYLsA9F7MW. https://t.co/BYyzzGY0ZU,https://pbs.twimg.com/media/F7I0872XUAAKHOP.png,2023-09-29T16:00:00Z,2023-09-29T20:59:39Z,265,ExxonMobil LNG,ExxonMobil_LNG,https://www.twitter.com/ExxonMobil_LNG,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSU5mSEFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea9a0f30711353836559f9aca8bc9f8296d0c292/Sch1Qi3y_normal.jpg,"The official Twitter page of ExxonMobil LNG. Retweets, mentions and links are not endorsements.",NA,ExxonMobil_LNG
1710720170740547952,"When it comes to performance, you get out what you put in.
  
 

  Congratulations to Max Verstappen on his third consecutive World Drivers’ Championship and @redbullracing &amp; Red Bull Technology on its second consecutive #F1 Constructor’s Cup! https://t.co/FWNxyjxlkt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/exxonmobil/status/1710720170740547952,https://www.junkipedia.org/posts/158083652,video,Twitter,NA,"When it comes to performance, you get out what you put in.

Congratulations to Max Verstappen on his third consecutive World Drivers’ Championship and @redbullracing &amp; Red Bull Technology on its second consecutive #F1 Constructor’s Cup! https://t.co/FWNxyjxlkt",https://pbs.twimg.com/ext_tw_video_thumb/1710720142269644800/pu/img/yumpVhtqlxZv1-pZ.jpg,2023-10-07T18:14:07Z,2023-10-07T21:45:26Z,10032,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1711409990295072981,"Discover how Vistamaxx™ performance polymers and ExxonMobil™ Polypropylene can provide an exciting opportunity to explore innovative solutions that can help support your patient safety, recyclability, and plastic circularity goals. Register here: https://t.co/bkxeDXZUIp https://t.co/6c8FbRSZsy",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,https://twitter.com/XOM_Chemical/status/1711409990295072981,https://www.junkipedia.org/posts/158663547,photo,Twitter,NA,"Discover how Vistamaxx™ performance polymers and ExxonMobil™ Polypropylene can provide an exciting opportunity to explore innovative solutions that can help support your patient safety, recyclability, and plastic circularity goals. Register here: https://t.co/bkxeDXZUIp https://t.co/6c8FbRSZsy",https://pbs.twimg.com/media/F8AmTLNXIAA-fd_.jpg,2023-10-09T15:55:12Z,2023-10-10T03:56:11Z,174,ExxonMobil Chemical,XOM_Chemical,https://www.twitter.com/XOM_Chemical,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTTF2SFFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43875f491fc61adea5960e8b30f37e65e760fc8b/8Ykeh1ir_normal.jpg,"We provide the building blocks for products that make life better. For direct inquiries, please go to https://t.co/V8Lmr0l6yT
RT ≠ Endorsements",NA,XOM_Chemical
1714303585503125522,“The energy transition is a global challenge – it’s not one size fits all.” Learn more about how we’re scaling solutions for industry: https://t.co/SfIiOfrxMy https://t.co/RtCP8vXsfV,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1714303585503125522,https://www.junkipedia.org/posts/160914487,photo,Twitter,NA,“The energy transition is a global challenge – it’s not one size fits all.”  Learn more about how we’re scaling solutions for industry: https://t.co/SfIiOfrxMy https://t.co/RtCP8vXsfV,https://pbs.twimg.com/media/F8puBrhXcAAcVaZ.jpg,2023-10-17T15:33:19Z,2023-10-17T19:30:35Z,5123,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1714324569840812304,"#ICYMI, our #PowerPlayAwards ceremony at #Gastech 2023 was a blast! We had a great time conversing with and celebrating all the nominees and winners. #DiversitynILNG #WomenInLNG https://t.co/w2qUIfKmkd",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/ExxonMobil_LNG/status/1714324569840812304,https://www.junkipedia.org/posts/161023827,photo,Twitter,NA,"#ICYMI, our #PowerPlayAwards ceremony at #Gastech 2023 was a blast! We had a great time conversing with and celebrating all the nominees and winners. #DiversitynILNG #WomenInLNG https://t.co/w2qUIfKmkd",https://pbs.twimg.com/media/F8qA_fiWUAEtqip.jpg,2023-10-17T16:56:42Z,2023-10-18T03:52:15Z,205,ExxonMobil LNG,ExxonMobil_LNG,https://www.twitter.com/ExxonMobil_LNG,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSU5mSEFJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea9a0f30711353836559f9aca8bc9f8296d0c292/Sch1Qi3y_normal.jpg,"The official Twitter page of ExxonMobil LNG. Retweets, mentions and links are not endorsements.",NA,ExxonMobil_LNG
